customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Age,SatisfactionScore,NumSupportTickets,LatePaymentsCount,AvgDownloadGB,AvgUploadGB,ContractRenews,DiscountApplied,AppLoginsPerMonth,IsMultiProduct,EstimatedIncome
CUST-04585,Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.05,85.05,Yes,62,4,1,0,70.3,37.47,3,10,2,1,86799.12
CUST-04586,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),118.75,8672.45,No,27,1,1,0,84.67,5.65,2,15,22,1,55515.36
CUST-04587,Female,0,Yes,No,26,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),85.9,2196.45,No,53,5,1,1,63.43,28.38,1,20,6,1,24533.05
CUST-04588,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),95.0,3008.15,No,26,1,2,0,76.32,21.87,4,5,23,1,53077.06
CUST-04589,Female,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,220.8,No,44,1,1,0,95.78,22.56,0,15,23,0,23415.19
CUST-04590,Female,1,No,No,57,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),101.3,5779.6,No,51,3,1,0,67.72,5.12,1,20,7,1,29778.45
CUST-04591,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.2,222.65,No,68,1,2,0,117.38,10.49,4,20,29,0,52087.69
CUST-04592,Female,0,Yes,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.2,914.6,No,18,2,1,0,32.09,31.42,3,5,20,0,24726.09
CUST-04593,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.3,246.3,No,49,4,0,0,110.76,19.08,0,20,16,0,71957.71
CUST-04594,Female,0,Yes,Yes,21,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,102.8,2110.15,Yes,42,1,2,2,33.48,18.83,4,10,24,1,61228.32
CUST-04595,Female,0,Yes,Yes,68,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),85.3,5560,No,46,2,2,0,66.14,22.29,4,20,26,1,44176.28
CUST-04596,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),89.6,1633,No,24,5,4,0,57.43,17.92,1,5,29,1,28520.36
CUST-04597,Female,0,No,No,6,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.95,547.65,Yes,66,4,4,0,47.88,32.44,3,15,10,1,58606.51
CUST-04598,Male,0,No,No,18,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,56.25,969.85,No,20,5,2,0,115.71,30.2,0,20,11,1,82860.74
CUST-04599,Female,0,Yes,Yes,52,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),50.95,2610.65,No,37,2,1,0,36.31,13.36,0,20,24,1,78688.88
CUST-04600,Male,0,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,115.85,6567.9,No,37,5,3,0,82.61,32.67,3,10,21,1,97658.13
CUST-04601,Male,0,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.65,4747.85,No,47,5,0,0,97.47,21.23,2,5,24,1,57530.23
CUST-04602,Female,0,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,26.1,1759.55,No,52,5,2,1,27.66,25.48,1,5,6,0,68678.08
CUST-04603,Male,0,Yes,No,3,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,35.1,101.1,No,52,1,0,1,116.91,34.78,4,5,19,0,35703.52
CUST-04604,Male,1,No,No,65,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.1,6496.15,No,66,1,2,0,67.86,19.56,1,5,9,1,80611.37
CUST-04605,Male,0,Yes,No,63,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Mailed check,67.25,4234.15,No,56,1,2,1,110.17,30.49,3,5,29,1,57504.81
CUST-04606,Female,0,Yes,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.0,300.7,No,44,4,3,0,81.35,25.5,4,0,9,0,55172.81
CUST-04607,Male,0,No,Yes,1,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,59.55,59.55,No,43,2,2,0,79.68,17.64,2,15,3,1,40398.6
CUST-04608,Male,0,No,No,55,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),77.8,4323.35,No,31,1,2,0,44.74,31.77,3,20,16,1,42052.17
CUST-04609,Male,0,Yes,Yes,25,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,55.1,1466.1,No,34,5,1,1,93.62,5.1,1,20,8,1,32638.06
CUST-04610,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),117.8,8684.8,Yes,35,5,0,0,8.43,23.67,4,20,21,1,95368.42
CUST-04611,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.15,1776.45,No,62,5,0,1,68.92,2.81,0,10,14,0,35226.82
CUST-04612,Female,0,No,Yes,65,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Mailed check,45.25,2933.95,No,69,5,1,1,8.7,7.09,4,5,22,0,18280.23
CUST-04613,Female,1,No,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.5,4370.25,Yes,46,3,4,1,40.29,24.36,4,15,1,1,50919.78
CUST-04614,Male,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,144.35,No,37,4,0,0,16.07,13.0,3,20,10,0,97325.61
CUST-04615,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),64.75,4804.75,No,44,2,0,0,109.83,11.24,2,5,2,1,17580.14
CUST-04616,Male,0,Yes,No,21,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),54.6,1125.2,No,35,2,0,0,77.25,38.28,4,5,19,1,36951.86
CUST-04617,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.7,39.85,No,21,1,1,2,81.88,15.27,4,5,18,0,36298.52
CUST-04618,Male,1,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,422.4,No,18,3,1,1,102.88,23.02,2,10,9,1,60263.07
CUST-04619,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),79.65,251.75,Yes,67,2,1,1,89.3,21.84,2,15,28,1,79301.71
CUST-04620,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.8,8332.15,No,18,4,1,0,19.28,3.42,4,20,27,1,50197.83
CUST-04621,Female,0,No,No,6,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.45,314.6,No,43,5,0,0,76.02,27.3,0,0,8,1,42947.39
CUST-04622,Male,0,No,No,52,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),83.8,4331.4,No,62,1,1,0,117.49,21.0,0,10,7,1,39220.32
CUST-04623,Male,1,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.35,6382,No,37,4,2,1,29.62,15.88,0,10,15,1,92994.09
CUST-04624,Male,0,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.7,740.3,Yes,69,2,2,1,76.27,3.57,3,0,12,1,94953.14
CUST-04625,Female,1,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.05,600.15,No,40,3,0,0,69.82,12.43,3,10,1,1,64276.81
CUST-04626,Female,1,No,No,63,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.6,5538.8,No,27,1,2,0,50.04,35.48,0,20,14,1,89864.29
CUST-04627,Male,0,No,No,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),116.6,7049.5,No,28,2,1,1,114.78,7.77,0,15,24,1,98954.33
CUST-04628,Female,0,Yes,No,12,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),54.2,690.5,No,58,1,1,0,45.99,9.55,0,15,10,1,63091.97
CUST-04629,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.3,279.3,No,58,2,2,1,15.77,9.01,2,20,23,0,40307.7
CUST-04630,Male,0,No,No,22,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,65.05,1427.55,No,22,5,0,0,115.69,35.74,1,20,3,1,43563.57
CUST-04631,Male,0,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,92.5,452.7,Yes,18,3,1,0,88.86,28.3,3,15,2,1,67049.86
CUST-04632,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.45,19.45,Yes,34,5,1,1,44.38,35.39,3,20,3,0,47393.02
CUST-04633,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.05,1709.15,No,39,2,2,1,37.26,36.64,3,10,1,0,58343.65
CUST-04634,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.75,53.15,No,51,4,0,0,111.72,37.19,1,15,29,0,34525.61
CUST-04635,Female,0,Yes,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.15,777.35,No,62,5,0,2,36.46,19.94,4,0,7,0,99458.94
CUST-04636,Male,0,Yes,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.0,860.85,No,58,4,0,3,66.77,19.57,3,0,5,0,31317.5
CUST-04637,Male,1,Yes,No,71,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),71.0,5012.1,No,46,2,1,0,29.72,33.33,4,20,9,1,92692.07
CUST-04638,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.55,166.3,Yes,21,3,3,1,119.45,13.95,2,0,16,1,88857.48
CUST-04639,Male,1,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.6,2404.1,No,22,4,2,1,93.49,1.87,0,0,6,1,83883.32
CUST-04640,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.0,70,Yes,28,2,2,0,70.28,13.93,0,15,19,1,94649.25
CUST-04641,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.4,24.4,No,68,4,1,2,90.77,28.94,2,10,12,0,83486.8
CUST-04642,Male,0,Yes,Yes,65,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.8,4820.15,Yes,38,5,0,0,110.38,5.82,0,5,10,1,44965.25
CUST-04643,Male,0,No,No,3,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,65.25,209.9,No,52,2,0,0,115.76,31.61,2,0,19,1,29413.77
CUST-04644,Male,0,No,No,13,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.55,610.75,No,29,5,0,2,95.39,32.8,0,20,4,1,57823.16
CUST-04645,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,3409.6,Yes,43,1,2,0,102.64,4.94,2,5,26,1,15463.67
CUST-04646,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.7,70.7,No,68,2,1,1,50.75,4.82,2,0,23,1,95657.8
CUST-04647,Male,0,Yes,Yes,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.25,155.35,No,36,4,3,0,50.06,8.75,0,10,9,1,87773.93
CUST-04648,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,144,No,62,1,1,2,97.95,14.9,4,0,1,1,84790.31
CUST-04649,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.95,7875,No,24,5,1,1,92.36,21.78,3,20,22,1,45371.09
CUST-04650,Female,0,Yes,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.45,911.6,No,64,5,1,2,108.61,19.94,3,10,8,0,24759.66
CUST-04651,Female,0,No,No,15,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,86.2,1270.2,Yes,24,4,3,2,20.3,34.27,1,20,23,1,75444.99
CUST-04652,Female,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),19.65,478.1,No,43,1,2,0,84.44,6.55,1,20,25,0,70091.12
CUST-04653,Female,0,Yes,Yes,30,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),51.2,1561.5,Yes,57,3,4,0,79.48,28.21,0,20,25,0,84977.83
CUST-04654,Female,0,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.05,761.85,No,22,4,1,1,96.83,22.41,3,20,17,0,58302.78
CUST-04655,Female,0,No,No,32,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Mailed check,74.75,2282.95,No,38,5,2,1,7.82,29.74,1,20,3,1,27866.78
CUST-04656,Female,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.8,1615.1,No,31,2,3,0,100.02,14.34,3,10,16,1,84508.93
CUST-04657,Male,0,Yes,No,42,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.1,1097.15,No,21,1,3,2,42.54,19.38,2,15,19,0,74695.25
CUST-04658,Female,0,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.45,369.3,No,40,3,0,0,84.02,2.12,4,10,4,1,96425.57
CUST-04659,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),104.3,6725.3,No,59,2,2,1,75.9,5.53,2,15,5,1,22630.84
CUST-04660,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.5,31.55,Yes,37,1,1,0,55.62,15.62,1,10,1,0,64875.8
CUST-04661,Female,0,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.0,6293.2,No,32,4,2,0,90.79,19.77,1,20,20,1,69100.73
CUST-04662,Male,0,No,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.15,432.5,No,67,4,2,0,115.54,4.34,0,10,4,0,99991.32
CUST-04663,Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,321.75,Yes,69,1,0,0,42.2,33.17,4,10,19,1,85758.71
CUST-04664,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),74.9,147.15,Yes,62,3,3,0,91.07,37.9,4,15,23,1,41567.64
CUST-04665,Female,0,Yes,Yes,67,No,No phone service,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),36.15,2434.45,No,46,1,6,0,41.17,24.26,3,10,25,0,55187.42
CUST-04666,Female,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),19.2,532.1,No,25,2,1,0,102.25,3.08,0,10,22,0,45387.94
CUST-04667,Female,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.25,375.25,No,58,2,2,1,55.29,29.81,4,0,11,0,93017.43
CUST-04668,Female,0,No,Yes,2,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),61.2,125.95,No,65,4,0,0,56.67,9.47,1,20,26,1,59550.52
CUST-04669,Male,0,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.45,1042.65,No,36,1,1,0,93.77,29.61,2,20,10,0,91652.59
CUST-04670,Female,0,Yes,Yes,46,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),35.05,1620.25,No,65,4,3,2,62.06,17.94,2,0,29,0,45765.16
CUST-04671,Female,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,2387.75,Yes,56,3,1,1,35.66,3.08,4,10,17,1,30279.19
CUST-04672,Male,0,No,Yes,13,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.0,659.35,No,63,2,3,0,119.49,11.87,2,5,7,1,61029.06
CUST-04673,Female,1,No,No,25,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,102.8,2660.2,Yes,45,5,2,1,76.33,17.65,1,10,13,1,98907.21
CUST-04674,Male,0,Yes,Yes,26,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,50.35,1285.8,No,63,5,2,3,79.19,29.71,3,20,23,1,68420.51
CUST-04675,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.0,4211.55,Yes,44,1,2,2,79.36,6.19,1,10,13,1,19676.83
CUST-04676,Male,0,No,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.0,377.55,No,21,1,1,1,106.59,12.19,4,5,20,0,17869.61
CUST-04677,Male,0,Yes,No,10,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.85,990.9,Yes,32,5,1,1,26.15,4.26,1,0,22,1,51520.72
CUST-04678,Female,0,No,Yes,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.2,193.8,Yes,52,1,0,0,11.8,25.02,1,20,3,1,18173.95
CUST-04679,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.4,6058.95,No,54,2,1,1,49.47,19.5,2,5,4,1,23887.82
CUST-04680,Male,1,No,No,18,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),58.4,964.9,No,18,3,0,1,69.96,37.23,3,5,13,1,79042.74
CUST-04681,Male,1,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.85,790.15,Yes,20,3,1,0,37.86,29.88,0,5,13,1,79452.35
CUST-04682,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),88.3,2467.75,Yes,64,4,1,0,84.26,31.34,4,15,2,1,30699.23
CUST-04683,Male,0,No,No,24,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.1,2322.85,No,41,2,3,0,13.5,7.41,4,0,27,1,87344.31
CUST-04684,Male,0,No,No,69,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.05,7262,Yes,44,1,2,1,95.93,11.4,1,20,3,1,29923.66
CUST-04685,Female,0,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.9,4854.3,No,57,1,1,0,87.58,21.01,2,0,19,1,79960.71
CUST-04686,Female,1,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),107.4,7748.75,No,53,4,2,1,29.6,1.53,2,15,6,1,66205.24
CUST-04687,Male,0,Yes,No,22,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.7,1914.9,Yes,51,4,1,2,39.32,34.93,4,20,25,1,87801.16
CUST-04688,Female,1,Yes,No,70,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.85,6470.1,No,46,1,2,0,97.81,31.33,0,10,25,1,79039.01
CUST-04689,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.9,57.4,No,41,1,3,2,93.93,3.26,0,0,9,0,15028.14
CUST-04690,Male,0,Yes,No,31,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),66.4,2019.8,No,41,2,0,0,98.58,34.11,3,15,11,1,20163.05
CUST-04691,Female,1,Yes,No,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.65,5688.05,Yes,59,4,2,0,42.06,1.18,1,10,28,1,17734.77
CUST-04692,Female,0,Yes,Yes,16,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),100.7,1522.7,No,21,2,1,0,116.5,5.45,4,15,16,1,85850.28
CUST-04693,Male,0,No,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.6,1334.5,No,20,1,1,0,87.26,3.16,0,20,22,0,65654.26
CUST-04694,Male,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.85,252,No,51,5,0,0,12.5,19.69,0,0,20,0,97280.15
CUST-04695,Female,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.75,700.45,No,66,5,2,1,59.94,31.58,2,15,13,0,48021.47
CUST-04696,Female,0,No,No,59,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,95.8,5655.45,No,40,1,1,1,81.42,7.96,3,20,7,1,30203.41
CUST-04697,Male,0,Yes,No,72,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.65,6747.35,No,69,4,2,1,24.39,31.09,4,15,10,1,43903.19
CUST-04698,Female,1,Yes,No,66,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.55,5265.1,Yes,40,5,3,1,108.7,8.21,3,5,7,1,38009.07
CUST-04699,Female,0,Yes,No,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),106.65,5174.35,No,62,4,2,0,91.72,39.63,0,0,29,1,87127.32
CUST-04700,Female,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.85,105.6,No,22,5,1,0,14.36,34.29,3,5,21,1,37610.35
CUST-04701,Male,1,No,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.35,2271.85,No,48,4,2,1,110.02,29.75,0,15,18,1,26341.51
CUST-04702,Male,1,No,No,54,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,55.45,2966.95,No,58,5,1,1,51.5,24.08,2,10,17,0,43304.55
CUST-04703,Male,1,Yes,No,24,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.85,1772.25,Yes,23,4,0,0,57.03,10.46,1,20,24,1,82807.2
CUST-04704,Male,0,No,No,1,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,61.15,61.15,No,54,2,1,2,95.06,5.65,4,10,7,1,49058.58
CUST-04705,Male,0,No,No,6,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.95,494.95,No,27,4,1,1,79.06,18.95,1,10,15,1,67287.88
CUST-04706,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.45,44.45,Yes,57,2,0,1,55.32,16.7,3,5,25,1,32465.39
CUST-04707,Male,0,No,Yes,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),109.2,5290.45,No,24,2,3,1,34.86,27.3,0,20,20,1,21405.92
CUST-04708,Female,0,Yes,Yes,56,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),61.3,3346.8,No,56,1,2,0,64.44,7.63,1,15,15,1,34891.9
CUST-04709,Female,1,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,96.85,5219.65,No,55,2,2,1,71.61,22.92,2,15,9,1,84684.8
CUST-04710,Female,0,Yes,Yes,6,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Mailed check,40.55,217.5,No,38,3,1,0,77.56,28.04,3,15,18,0,73481.98
